826;saku;26.01.20 09:00;388;paprika keltainen;
827;saku;26.01.20 09:00;32464;parapähkinä;
828;saku;26.01.20 09:00;31831;patonki täysjyvä;
829;saku;26.01.20 09:00;33095;pekaanipähkinä;
830;saku;26.01.20 09:00;707;pekoni;
831;saku;26.01.20 09:00;33038;persimoni;
832;saku;26.01.20 09:00;2033;peruna keitetty;
833;saku;26.01.20 09:00;2029;perunabataattimuusi;
834;saku;26.01.20 09:00;2029;perunamuusi;
835;saku;26.01.20 09:00;31643;pipari, kaupan taikinasta;
836;saku;26.01.20 09:00;31644;pipari, paulan ohje;
837;saku;26.01.20 09:00;300;porkkana kypsennetty;
838;saku;26.01.20 09:00;3352;porkkana, raaka;
839;saku;26.01.20 09:00;3284;porkkanaomenaraaste (400 g porkkanaa, 300 g omenaa);
840;saku;26.01.20 09:00;7095;possu file;
841;saku;26.01.20 09:00;7090;possu nyhtöpossu;
842;saku;26.01.20 09:00;34458;punajuuri;
843;saku;26.01.20 09:00;440;puolukka;62
844;saku;26.01.20 09:00;11062;päärynä;
845;saku;26.01.20 09:00;32802;riisijäätelö;
846;saku;26.01.20 09:00;1;sokeri;2
847;saku;26.01.20 09:00;923;rooibos;
848;saku;26.01.20 09:00;31820;ruispala;
849;saku;26.01.20 09:00;376;saksanpähkinä;
850;saku;26.01.20 09:00;34231;salaatti;
851;saku;26.01.20 09:00;28;sinappi Turun;
852;saku;26.01.20 09:00;28;sinappi Yyterin;
853;saku;26.01.20 09:00;3230;sipuli;
854;saku;26.01.20 09:00;4407;sorbetti, oma, mansikka-mustikka;
855;saku;26.01.20 09:00;32502;suklaa daim;
856;saku;26.01.20 09:00;32502;suklaa dumle;
857;saku;26.01.20 09:00;33;suklaa fazerin sininen;
858;saku;26.01.20 09:00;33;suklaa fazerina;
859;saku;26.01.20 09:00;33889;suklaa geisha;
860;saku;26.01.20 09:00;33889;suklaa Lindtin pähkinäsuklaa;
861;saku;26.01.20 09:00;32695;suklaa marianne;
862;saku;26.01.20 09:00;33542;suklaa raaka;
863;saku;26.01.20 09:00;32;suklaa, kasztanki;
864;saku;26.01.20 09:00;31880;taikaruis;
865;saku;26.01.20 09:00;352;tomaatti;
866;saku;26.01.20 09:00;448;vadelma;
867;saku;26.01.20 09:00;450;vadelmahillo Meritalo;
868;saku;26.01.20 09:00;11727;vaniljajogurtti;
869;saku;26.01.20 09:00;663;vaniljajäätelö;
870;saku;26.01.20 09:00;30450;viilis vanilja;
871;saku;26.01.20 09:00;423;viinirypäle;
872;saku;26.01.20 09:00;11130;Viola raputuorejuusto;
873;saku;26.01.20 09:00;500;voi;
874;saku;26.01.20 09:00;62;xylitolpastilli;
875;saku;26.01.20 17:00;471;ananas säilyke;
876;saku;26.01.20 17:00;11057;avokado;25
877;saku;26.01.20 17:00;11049;banaani;
878;saku;26.01.20 17:00;30602;bataatti keitetty;
879;saku;26.01.20 17:00;788;broilerin maksa;
880;saku;26.01.20 17:00;11086;cashewpähkinä;
881;saku;26.01.20 17:00;40008;chiansiemen;
882;saku;26.01.20 17:00;3334;herkkusieni;
883;saku;26.01.20 17:00;32971;herkkusieni tuorejuustotäytteinen, pekoniin kääritty (400 g herkkusieniä, 120 g tuorejuustoa, 170 g pekonia);
884;saku;26.01.20 17:00;4;hunaja;
885;saku;26.01.20 17:00;5006;Hyvä apaja -remouladekastike;20
886;saku;26.01.20 17:00;33697;jogurtti maustamaton;
887;saku;26.01.20 17:00;32599;jogurtti thaimaa;
888;saku;26.01.20 17:00;32599;jogurtti vadelma;
889;saku;26.01.20 17:00;31821;jälkiuunileipä Oululaisen;
890;saku;26.01.20 17:00;20;kaakaojauhe;
891;saku;26.01.20 17:00;33542;kaakaomassa;
892;saku;26.01.20 17:00;32454;karjalanpaisti;
893;saku;26.01.20 17:00;5;karkki;
894;saku;26.01.20 17:00;34574;kaura-suklaakeksi omatekoinen vähäsokerinen;
895;saku;26.01.20 17:00;631;kerma;
896;saku;26.01.20 17:00;684;kevytmaito;220
897;saku;26.01.20 17:00;11050;kiivi;
898;saku;26.01.20 17:00;32409;kinkku Atrian ylikypsä;
899;saku;26.01.20 17:00;32409;kinkku savusauna Korpela;
900;saku;26.01.20 17:00;8089;kirjolohi;
901;saku;26.01.20 17:00;31653;kismet;
902;saku;26.01.20 17:00;34997;kollageeni;
903;saku;26.01.20 17:00;65;ksylitolipurukumi;
904;saku;26.01.20 17:00;346;kurkku;37,25
