PERSON;ID;BESTLOC;GRAMS;portion;EUFDNAME
paula;406;0;6;0;FRUS
paula;406;0;6;0;GALS
paula;406;5.328;6;0.31968;GLUS
paula;406;8.45;6;0.507;ID
paula;406;140.72;6;8.4432;K
paula;406;3.214;6;0.19284;LACS
paula;406;3.92;6;0.2352;MALS
paula;406;13.226;6;0.79356;MG
paula;406;0.0067;6;0.000402;MN
paula;406;0.0053;6;0.000318;MO
paula;406;0;6;0;MYRIC
paula;406;100;6;6;NA
paula;406;254.8;6;15.288;NACL
paula;406;0.068;6;0.00408;NIA
paula;406;0.532;6;0.03192;NIAEQ
paula;406;0.37;6;0.0222;NT
paula;406;0.001;6;6.0e-05;OA
paula;406;62;6;3;P
paula;406;2.09;6;0.1254;PROT
paula;406;0.05;6;0.003;PSACNCS
paula;406;250;6;15;QUERCE
paula;406;10.59;6;0.6354;RETOL
paula;406;0.116;6;0.00696;RIBF
paula;406;1.552;6;0.09312;SE
paula;406;0.06;6;0.0036;STARCH
paula;406;22.96;6;1.3776;STERT
paula;406;34.965;6;2.0979;SUCS
paula;406;53;6;3;SUGAR
paula;406;0;6;0;SUGOH
paula;406;0.0229;6;0.001374;THIA
paula;406;27.8;6;1.668;TRP
paula;406;11.039;6;0.66234;VITA
paula;406;0.16;6;0.0096;VITB12
paula;406;0.52;6;0.0312;VITC
paula;406;0.011;6;0.00066;VITD
paula;406;1.18;6;0.0708;VITE
paula;406;1.86;6;0.1116;VITK
paula;406;0.04;6;0.0024;VITPYRID
paula;406;8.63;6;0.5178;WATER
paula;406;0.244;6;0.01464;ZN
paula;407;0;7;0;ALC
paula;407;0.972;7;0.06804;ASH
paula;407;67.99;7;4.7593;CA
paula;407;5.6;7;0.392;CAROTENS
paula;407;5.46;7;0.3822;CARTB
paula;407;66.322;7;4.64254;CHOAVL
paula;407;66.502;7;4.65514;CHOCDF
paula;407;6.01;7;0.4207;CHOLE
paula;407;0.45;7;0.0315;CR
paula;407;0.0102;7;0.000714;CU
paula;407;1972.04;7;138.0428;ENERC
paula;407;9006.114;7;630.42798;F16D0T
paula;407;7758.27;7;543.0789;F18D1T
paula;407;1768.622;7;123.80354;F18D2CN6
paula;407;49.846;7;3.48922;F18D3N3
paula;407;0.71;7;0.0497;F20D4N6
paula;407;0;7;0;F20D5N3
paula;407;0;7;0;F22D6N3
paula;407;21.69;7;1.5183;FACIDCTG
paula;407;20.736;7;1.45152;FAFRE
paula;407;7.885;7;0.55195;FAMCIS
paula;407;1.829;7;0.12803;FAPU
paula;407;0.0499;7;0.003493;FAPUN3
paula;407;1.77;7;0.1239;FAPUN6
paula;407;1.4821;7;0.103747;FAS18
paula;407;10.9796;7;0.768572;FASAT
paula;407;21.827;7;1.52789;FAT
paula;407;0.0427;7;0.002989;FATRN
paula;407;0.023;7;0.00161;FD
paula;407;0.296;7;0.02072;FE
paula;407;0.18;7;0.0126;FIBC
paula;407;0.13;7;0.0091;FIBINS
paula;407;0.18;7;0.0126;FIBT
paula;407;3.75;7;0.2625;FOL
paula;407;0;7;0;FRUS
paula;407;0;7;0;GALS
paula;407;5.328;7;0.37296;GLUS
paula;407;8.45;7;0.5915;ID
paula;407;140.72;7;9.8504;K
paula;407;3.214;7;0.22498;LACS
paula;407;3.92;7;0.2744;MALS
paula;407;13.226;7;0.92582;MG
paula;407;0.0067;7;0.000469;MN
paula;407;0.0053;7;0.000371;MO
paula;407;0;7;0;MYRIC
paula;407;100;7;7;NA
paula;407;254.8;7;17.836;NACL
paula;407;0.068;7;0.00476;NIA
paula;407;0.532;7;0.03724;NIAEQ
paula;407;0.37;7;0.0259;NT
paula;407;0.001;7;7.0e-05;OA
paula;407;62;7;4;P
paula;407;2.09;7;0.1463;PROT
paula;407;0.05;7;0.0035;PSACNCS
paula;407;250;7;17;QUERCE
paula;407;10.59;7;0.7413;RETOL
paula;407;0.116;7;0.00812;RIBF
paula;407;1.552;7;0.10864;SE
paula;407;0.06;7;0.0042;STARCH
paula;407;22.96;7;1.6072;STERT
paula;407;34.965;7;2.44755;SUCS
paula;407;53;7;3;SUGAR
paula;407;0;7;0;SUGOH
paula;407;0.0229;7;0.001603;THIA
paula;407;27.8;7;1.946;TRP
paula;407;11.039;7;0.77273;VITA
paula;407;0.16;7;0.0112;VITB12
paula;407;0.52;7;0.0364;VITC
paula;407;0.011;7;0.00077;VITD
paula;407;1.18;7;0.0826;VITE
paula;407;1.86;7;0.1302;VITK
paula;407;0.04;7;0.0028;VITPYRID
paula;407;8.63;7;0.6041;WATER
paula;407;0.244;7;0.01708;ZN
paula;408;0;7;0;ALC
paula;408;2.1;7;0.147;ASH
paula;408;400;7;28;CA
paula;408;49.8;7;3.486;CAROTENS
paula;408;46;7;3;CARTB
paula;408;50;7;3;CHOAVL
paula;408;52.775;7;3.69425;CHOCDF
paula;408;6.1;7;0.427;CHOLE
paula;408;1.4;7;0.098;CR
paula;408;0.139;7;0.00973;CU
paula;408;2261.13;7;158.2791;ENERC
paula;408;7106.607;7;497.46249;F16D0T
paula;408;8802.423;7;616.16961;F18D1T
paula;408;842.146;7;58.95022;F18D2CN6
paula;408;67.886;7;4.75202;F18D3N3
paula;408;0;7;0;F20D4N6
paula;408;0;7;0;F20D5N3
paula;408;0;7;0;F22D6N3
paula;408;28.2399;7;1.976793;FACIDCTG
paula;408;26.998;7;1.88986;FAFRE
paula;408;9.0085;7;0.630595;FAMCIS
paula;408;0.91;7;0.0637;FAPU
paula;408;0.0679;7;0.004753;FAPUN3
paula;408;0.8421;7;0.058947;FAPUN6
paula;408;8.2268;7;0.575876;FAS18
paula;408;17.0345;7;1.192415;FASAT
paula;408;33;7;2;FAT
paula;408;0.0449;7;0.003143;FATRN
paula;408;0.04;7;0.0028;FD
paula;408;2;7;0;FE
paula;408;1.6;7;0.112;FIBC
paula;408;1.21;7;0.0847;FIBINS
paula;408;1.61;7;0.1127;FIBT
paula;408;7;7;0;FOL
paula;408;0;7;0;FRUS
paula;408;0;7;0;GALS
paula;408;0;7;0;GLUS
paula;408;39;7;2;ID
paula;408;450;7;31;K
paula;408;10;7;0;LACS
paula;408;0;7;0;MALS
paula;408;60;7;4;MG
paula;408;0.024;7;0.00168;MN
paula;408;0.014;7;0.00098;MO
paula;408;0;7;0;MYRIC
paula;408;100;7;7;NA
paula;408;254.8;7;17.836;NACL
paula;408;0.4;7;0.028;NIA
paula;408;2.571;7;0.17997;NIAEQ
paula;408;1.62;7;0.1134;NT
paula;408;0.4;7;0.028;OA
paula;408;300;7;21;P
paula;408;10.13;7;0.7091;PROT
paula;408;0.4;7;0.028;PSACNCS
paula;408;5000;7;350;QUERCE
paula;408;100;7;7;RETOL
paula;408;0.49;7;0.0343;RIBF
paula;408;4;7;0;SE
paula;408;0;7;0;STARCH
paula;408;83.7;7;5.859;STERT
paula;408;40;7;2;SUCS
paula;408;50;7;3;SUGAR
paula;408;0;7;0;SUGOH
paula;408;0.07;7;0.0049;THIA
paula;408;130;7;9;TRP
paula;408;103.82;7;7.2674;VITA
paula;408;0;7;0;VITB12
paula;408;0;7;0;VITC
paula;408;0;7;0;VITD
paula;408;0.48;7;0.0336;VITE
paula;408;1.1;7;0.077;VITK
paula;408;0.08;7;0.0056;VITPYRID
paula;408;2;7;0;WATER
paula;408;1.538;7;0.10766;ZN
paula;409;0;7;0;ALC
paula;409;2.1;7;0.147;ASH
paula;409;400;7;28;CA
paula;409;49.8;7;3.486;CAROTENS
paula;409;46;7;3;CARTB
paula;409;50;7;3;CHOAVL
paula;409;52.775;7;3.69425;CHOCDF
paula;409;6.1;7;0.427;CHOLE
paula;409;1.4;7;0.098;CR
paula;409;0.139;7;0.00973;CU
paula;409;2261.13;7;158.2791;ENERC
paula;409;7106.607;7;497.46249;F16D0T
paula;409;8802.423;7;616.16961;F18D1T
paula;409;842.146;7;58.95022;F18D2CN6
paula;409;67.886;7;4.75202;F18D3N3
paula;409;0;7;0;F20D4N6
paula;409;0;7;0;F20D5N3
paula;409;0;7;0;F22D6N3
paula;409;28.2399;7;1.976793;FACIDCTG
paula;409;26.998;7;1.88986;FAFRE
paula;409;9.0085;7;0.630595;FAMCIS
paula;409;0.91;7;0.0637;FAPU
paula;409;0.0679;7;0.004753;FAPUN3
paula;409;0.8421;7;0.058947;FAPUN6
paula;409;8.2268;7;0.575876;FAS18
paula;409;17.0345;7;1.192415;FASAT
paula;409;33;7;2;FAT
paula;409;0.0449;7;0.003143;FATRN
paula;409;0.04;7;0.0028;FD
paula;409;2;7;0;FE
paula;409;1.6;7;0.112;FIBC
paula;409;1.21;7;0.0847;FIBINS
paula;409;1.61;7;0.1127;FIBT
paula;409;7;7;0;FOL
paula;409;0;7;0;FRUS
paula;409;0;7;0;GALS
paula;409;0;7;0;GLUS
paula;409;39;7;2;ID
paula;409;450;7;31;K
paula;409;10;7;0;LACS
paula;409;0;7;0;MALS
paula;409;60;7;4;MG
paula;409;0.024;7;0.00168;MN
paula;409;0.014;7;0.00098;MO
paula;409;0;7;0;MYRIC
paula;409;100;7;7;NA
paula;409;254.8;7;17.836;NACL
paula;409;0.4;7;0.028;NIA
paula;409;2.571;7;0.17997;NIAEQ
paula;409;1.62;7;0.1134;NT
paula;409;0.4;7;0.028;OA
paula;409;300;7;21;P
paula;409;10.13;7;0.7091;PROT
paula;409;0.4;7;0.028;PSACNCS
paula;409;5000;7;350;QUERCE
paula;409;100;7;7;RETOL
paula;409;0.49;7;0.0343;RIBF
paula;409;4;7;0;SE
paula;409;0;7;0;STARCH
paula;409;83.7;7;5.859;STERT
paula;409;40;7;2;SUCS
paula;409;50;7;3;SUGAR
paula;409;0;7;0;SUGOH
paula;409;0.07;7;0.0049;THIA
paula;409;130;7;9;TRP
paula;409;103.82;7;7.2674;VITA
paula;409;0;7;0;VITB12
paula;409;0;7;0;VITC
paula;409;0;7;0;VITD
paula;409;0.48;7;0.0336;VITE
paula;409;1.1;7;0.077;VITK
paula;409;0.08;7;0.0056;VITPYRID
paula;409;2;7;0;WATER
paula;409;1.538;7;0.10766;ZN
paula;416;0;37,75;0;ALC
paula;416;0.5;37,75;0.185;ASH
paula;416;8.64;37,75;3.1968;CA
paula;416;4106.2;37,75;1519.294;CAROTENS
paula;416;662.2;37,75;245.014;CARTB
paula;416;3.45;37,75;1.2765;CHOAVL
paula;416;4.749;37,75;1.75713;CHOCDF
paula;416;0.3;37,75;0.111;CHOLE
paula;416;0.5;37,75;0.185;CR
paula;416;0.033;37,75;0.01221;CU
paula;416;95.11;37,75;35.1907;ENERC
paula;416;26.405;37,75;9.76985;F16D0T
paula;416;26.744;37,75;9.89528;F18D1T
paula;416;83.138;37,75;30.76106;F18D2CN6
paula;416;7.277;37,75;2.69249;F18D3N3
paula;416;0;37,75;0;F20D4N6
paula;416;0;37,75;0;F20D5N3
paula;416;0;37,75;0;F22D6N3
paula;416;0.1614;37,75;0.059718;FACIDCTG
paula;416;0.1543;37,75;0.057091;FAFRE
paula;416;0.027;37,75;0.00999;FAMCIS
paula;416;0.091;37,75;0.03367;FAPU
paula;416;0.0073;37,75;0.002701;FAPUN3
paula;416;0.0831;37,75;0.030747;FAPUN6
paula;416;0.0076;37,75;0.002812;FAS18
paula;416;0.0363;37,75;0.013431;FASAT
paula;416;0.3;37,75;0.111;FAT
paula;416;0;37,75;0;FATRN
paula;416;0.01;37,75;0.0037;FD
paula;416;0.19;37,75;0.0703;FE
paula;416;1.4;37,75;0.518;FIBC
paula;416;0.2;37,75;0.074;FIBINS
paula;416;0.4;37,75;0.148;FIBT
paula;416;11.57;37,75;4.2809;FOL
paula;416;2;37,75;0;FRUS
paula;416;1.3;37,75;0.481;GLUS
paula;416;1;37,75;0;ID
paula;416;237.1;37,75;87.727;K
paula;416;0;37,75;0;LACS
paula;416;0;37,75;0;MALS
paula;416;8.27;37,75;3.0599;MG
paula;416;0.11;37,75;0.0407;MN
paula;416;0.01;37,75;0.0037;MO
paula;416;50;37,75;18;MYRIC
paula;416;2.2;37,75;0.814;NA
paula;416;5.54;37,75;2.0498;NACL
paula;416;0.7;37,75;0.259;NIA
paula;416;0.85;37,75;0.3145;NIAEQ
paula;416;0.09;37,75;0.0333;NT
paula;416;0.37;37,75;0.1369;OA
paula;416;25.9;37,75;9.583;P
paula;416;0.55;37,75;0.2035;PROT
paula;416;0.2;37,75;0.074;PSACNCS
paula;416;0.37;37,75;0.1369;QUERCE
paula;416;0;37,75;0;RETOL
paula;416;0.04;37,75;0.0148;RIBF
paula;416;0.5;37,75;0.185;SE
paula;416;0.1;37,75;0.037;STARCH
paula;416;7.4;37,75;2.738;STERT
paula;416;0.05;37,75;0.0185;SUCS
paula;416;3.35;37,75;1.2395;SUGAR
paula;416;0;37,75;0;SUGOH
paula;416;0.06;37,75;0.0222;THIA
paula;416;9;37,75;3;TRP
paula;416;66.76;37,75;24.7012;VITA
paula;416;0;37,75;0;VITB12
paula;416;14.1;37,75;5.217;VITC
paula;416;0;37,75;0;VITD
paula;416;0.66;37,75;0.2442;VITE
paula;416;5;37,75;1;VITK
paula;416;0.08;37,75;0.0296;VITPYRID
paula;416;93.9;37,75;34.743;WATER
paula;416;0.09;37,75;0.0333;ZN
paula;419;0;54;0;ALC
paula;419;0.94;54;0.5076;ASH
paula;419;146;54;78;CA
paula;419;53;54;28;CAROTENS
paula;419;53;54;28;CARTB
paula;419;17.32;54;9.3528;CHOAVL
paula;419;18.12;54;9.7848;CHOCDF
paula;419;30;54;16;CHOLE
paula;419;2;54;1;CR
paula;419;0.009;54;0.00486;CU
paula;419;805.42;54;434.9268;ENERC
paula;419;2843.238;54;1535.34852;F16D0T
paula;419;2463.327;54;1330.19658;F18D1T
paula;419;152.266;54;82.22364;F18D2CN6
paula;419;51.882;54;28.01628;F18D3N3
paula;419;0;54;0;F20D4N6
paula;419;0;54;0;F20D5N3
paula;419;0;54;0;F22D6N3
paula;419;11.343;54;6.12522;FACIDCTG
paula;419;10.844;54;5.85576;FAFRE
paula;419;2.8168;54;1.521072;FAMCIS
paula;419;0.3146;54;0.169884;FAPU
paula;419;0.0519;54;0.028026;FAPUN3
paula;419;0.182;54;0.09828;FAPUN6
paula;419;1.4715;54;0.79461;FAS18
paula;419;7.2852;54;3.934008;FASAT
paula;419;12;54;6;FAT
paula;419;0.4279;54;0.231066;FATRN
paula;419;0.03;54;0.0162;FD
paula;419;0.07;54;0.0378;FE
paula;419;0;54;0;FIBC
paula;419;0;54;0;FIBINS
paula;419;0;54;0;FIBT
paula;419;2;54;1;FOL
paula;419;0;54;0;FRUS
paula;419;0;54;0;GALS
paula;419;0;54;0;GLUS
paula;419;17;54;9;ID
paula;419;190;54;102;K
paula;419;5.32;54;2.8728;LACS
paula;419;0;54;0;MALS
paula;419;14;54;7;MG
paula;419;0.01;54;0.0054;MN
paula;419;0.01;54;0.0054;MO
paula;419;44;54;23;NA
paula;419;112.11;54;60.5394;NACL
paula;419;0.1;54;0.054;NIA
paula;419;0.952;54;0.51408;NIAEQ
paula;419;0.63;54;0.3402;NT
paula;419;120;54;64;P
paula;419;3.94;54;2.1276;PROT
paula;419;0;54;0;PSACNCS
paula;419;107.93;54;58.2822;RETOL
paula;419;0.23;54;0.1242;RIBF
paula;419;3.5;54;1.89;SE
paula;419;0;54;0;STARCH
paula;419;0;54;0;STERT
paula;419;12;54;6;SUCS
paula;419;17.32;54;9.3528;SUGAR
paula;419;0.04;54;0.0216;THIA
paula;419;51;54;27;TRP
paula;419;112.33;54;60.6582;VITA
paula;419;0.5;54;0.27;VITB12
paula;419;1.3;54;0.702;VITC
paula;419;0.07;54;0.0378;VITD
paula;419;0.46;54;0.2484;VITE
paula;419;2.7;54;1.458;VITK
paula;419;0.02;54;0.0108;VITPYRID
paula;419;65;54;35;WATER
paula;419;0.53;54;0.2862;ZN
paula;426;0;202;0;ALC
paula;426;1.418;202;2.86436;ASH
paula;426;28.67;202;57.9134;CA
paula;426;56.7;202;114.534;CAROTENS
paula;426;9.03;202;18.2406;CARTB
paula;426;13.012;202;26.28424;CHOAVL
paula;426;15.036;202;30.37272;CHOCDF
paula;426;2.38;202;4.8076;CHOLE
paula;426;0.58;202;1.1716;CR
paula;426;0.0735;202;0.14847;CU
paula;426;358.65;202;724.473;ENERC
paula;426;287.374;202;580.49548;F16D0T
paula;426;972.569;202;1964.58938;F18D1T
paula;426;423.82;202;856.1164;F18D2CN6
paula;426;172.512;202;348.47424;F18D3N3
paula;426;0;202;0;F20D4N6
paula;426;0;202;0;F20D5N3
paula;426;0;202;0;F22D6N3
paula;426;2.354;202;4.75508;FACIDCTG
paula;426;2.265;202;4.5753;FAFRE
paula;426;1.0236;202;2.067672;FAMCIS
paula;426;0.604;202;1.22008;FAPU
paula;426;0.1725;202;0.34845;FAPUN3
paula;426;0.425;202;0.8585;FAPUN6
paula;426;0.108;202;0.21816;FAS18
paula;426;0.6057;202;1.223514;FASAT
paula;426;2.427;202;4.90254;FAT
paula;426;0.0151;202;0.030502;FATRN
paula;426;0.013;202;0.02626;FD
paula;426;0.538;202;1.08676;FE
paula;426;0.779;202;1.57358;FIBC
paula;426;0.78;202;1.5756;FIBINS
paula;426;1.09;202;2.2018;FIBT
paula;426;13.23;202;26.7246;FOL
paula;426;0.234;202;0.47268;FRUS
paula;426;0;202;0;GALS
paula;426;0.234;202;0.47268;GLUS
paula;426;13.96;202;28.1992;ID
paula;426;294.5;202;594.89;K
paula;426;0.939;202;1.89678;LACS
paula;426;0;202;0;MALS
paula;426;21.023;202;42.46646;MG
paula;426;0.174;202;0.35148;MN
paula;426;0.0049;202;0.009898;MO
paula;426;0;202;0;MYRIC
paula;426;175.31;202;354.1262;NA
paula;426;446.69;202;902.3138;NACL
paula;426;0.487;202;0.98374;NIA
paula;426;0.703;202;1.42006;NIAEQ
paula;426;0.328;202;0.66256;NT
paula;426;0.498;202;1.00596;OA
paula;426;53.3;202;107.666;P
paula;426;2.06;202;4.1612;PROT
paula;426;0.31;202;0.6262;PSACNCS
paula;426;0;202;0;QUERCE
paula;426;9.92;202;20.0384;RETOL
paula;426;0.048;202;0.09696;RIBF
paula;426;1.036;202;2.09272;SE
paula;426;11.61;202;23.4522;STARCH
paula;426;13.4;202;27.068;STERT
paula;426;0;202;0;SUCS
paula;426;1.407;202;2.84214;SUGAR
paula;426;0;202;0;SUGOH
paula;426;0.1278;202;0.258156;THIA
paula;426;23.5;202;47.47;TRP
paula;426;10.434;202;21.07668;VITA
paula;426;0.07;202;0.1414;VITB12
paula;426;5.2;202;10.504;VITC
paula;426;0.291;202;0.58782;VITD
paula;426;0.394;202;0.79588;VITE
paula;426;2.948;202;5.95496;VITK
paula;426;0.1;202;0.202;VITPYRID
paula;426;73.84;202;149.1568;WATER
paula;426;0.323;202;0.65246;ZN
paula;427;0;28;0;ALC
paula;427;1.155;28;0.3234;ASH
paula;427;35.96;28;10.0688;CA
paula;427;919.7;28;257.516;CAROTENS
paula;427;170.13;28;47.6364;CARTB
paula;427;2.948;28;0.82544;CHOAVL
paula;427;3.514;28;0.98392;CHOCDF
paula;427;169.16;28;47.3648;CHOLE
paula;427;3.14;28;0.8792;CR
paula;427;0.0418;28;0.011704;CU
paula;427;2206.29;28;617.7612;ENERC
paula;427;3026.686;28;847.47208;F16D0T
paula;427;30084.823;28;8423.75044;F18D1T
paula;427;13522.594;28;3786.32632;F18D2CN6
paula;427;5101.462;28;1428.40936;F18D3N3
paula;427;53.455;28;14.9674;F20D4N6
paula;427;0;28;0;F20D5N3
paula;427;45.851;28;12.83828;F22D6N3
paula;427;56.363;28;15.78164;FACIDCTG
paula;427;54.524;28;15.26672;FAFRE
paula;427;31.2285;28;8.74398;FAMCIS
paula;427;18.766;28;5.25448;FAPU
paula;427;5.1473;28;1.441244;FAPUN3
paula;427;13.587;28;3.80436;FAPUN6
paula;427;1.1374;28;0.318472;FAS18
paula;427;4.5176;28;1.264928;FASAT
paula;427;57.016;28;15.96448;FAT
paula;427;0;28;0;FATRN
paula;427;0.035;28;0.0098;FD
paula;427;0.955;28;0.2674;FE
paula;427;0.577;28;0.16156;FIBC
paula;427;0.39;28;0.1092;FIBINS
paula;427;0.567;28;0.15876;FIBT
paula;427;28.99;28;8.1172;FOL
paula;427;0.372;28;0.10416;FRUS
paula;427;0;28;0;GALS
paula;427;0.358;28;0.10024;GLUS
paula;427;25.19;28;7.0532;ID
paula;427;48.23;28;13.5044;K
paula;427;0;28;0;LACS
paula;427;0;28;0;MALS
paula;427;6.375;28;1.785;MG
paula;427;0.0811;28;0.022708;MN
paula;427;0.0017;28;0.000476;MO
paula;427;7.55;28;2.114;MYRIC
paula;427;303.51;28;84.9828;NA
paula;427;773.33;28;216.5324;NACL
paula;427;0.079;28;0.02212;NIA
paula;427;0.646;28;0.18088;NIAEQ
paula;427;0.381;28;0.10668;NT
paula;427;0.113;28;0.03164;OA
paula;427;91.4;28;25.592;P
paula;427;2.38;28;0.6664;PROT
paula;427;0.18;28;0.0504;PSACNCS
paula;427;31.9;28;8.932;QUERCE
paula;427;115.12;28;32.2336;RETOL
paula;427;0.121;28;0.03388;RIBF
paula;427;13.122;28;3.67416;SE
paula;427;0.14;28;0.0392;STARCH
paula;427;327.92;28;91.8176;STERT
paula;427;2.232;28;0.62496;SUCS
paula;427;2.81;28;0.7868;SUGAR
paula;427;0;28;0;SUGOH
paula;427;0.0779;28;0.021812;THIA
paula;427;34;28;9;TRP
paula;427;140.391;28;39.30948;VITA
paula;427;0.91;28;0.2548;VITB12
paula;427;6.08;28;1.7024;VITC
paula;427;0.857;28;0.23996;VITD
paula;427;12.56;28;3.5168;VITE
paula;427;79.197;28;22.17516;VITK
paula;427;0.07;28;0.0196;VITPYRID
paula;427;35.8;28;10.024;WATER
paula;427;0.796;28;0.22288;ZN
paula;429;0;7,5;0;ALC
paula;429;0.4;7,5;0.028;ASH
paula;429;9.58;7,5;0.6706;CA
paula;429;104.9;7,5;7.343;CAROTENS
paula;429;32.5;7,5;2.275;CARTB
paula;429;15.5;7,5;1.085;CHOAVL
paula;429;18.767;7,5;1.31369;CHOCDF
paula;429;0;7,5;0;CHOLE
paula;429;1;7,5;0;CR
paula;429;0.07;7,5;0.0049;CU
paula;429;307.7;7,5;21.539;ENERC
paula;429;13.401;7,5;0.93807;F16D0T
paula;429;4.59;7,5;0.3213;F18D1T
paula;429;28.41;7,5;1.9887;F18D2CN6
paula;429;9.47;7,5;0.6629;F18D3N3
paula;429;0;7,5;0;F20D4N6
paula;429;0;7,5;0;F20D5N3
paula;429;0;7,5;0;F22D6N3
paula;429;0.0611;7,5;0.004277;FACIDCTG
paula;429;0.0584;7,5;0.004088;FAFRE
paula;429;0.0046;7,5;0.000322;FAMCIS
paula;429;0.0379;7,5;0.002653;FAPU
paula;429;0.0095;7,5;0.000665;FAPUN3
paula;429;0.0284;7,5;0.001988;FAPUN6
paula;429;0.0011;7,5;7.7e-05;FAS18
paula;429;0.0159;7,5;0.001113;FASAT
paula;429;0.4;7,5;0.028;FAT
paula;429;0;7,5;0;FATRN
paula;429;0.01;7,5;0.0007;FD
paula;429;1;7,5;0;FE
paula;429;1.1;7,5;0.077;FIBC
paula;429;0.9;7,5;0.063;FIBINS
paula;429;1.6;7,5;0.112;FIBT
paula;429;2;7,5;0;FOL
paula;429;7.8;7,5;0.546;FRUS
paula;429;7.6;7,5;0.532;GLUS
paula;429;1;7,5;0;ID
paula;429;201.8;7,5;14.126;K
paula;429;0;7,5;0;LACS
paula;429;0;7,5;0;MALS
paula;429;7.2;7,5;0.504;MG
paula;429;0.08;7,5;0.0056;MN
paula;429;0.005;7,5;0.00035;MO
paula;429;450;7,5;31;MYRIC
paula;429;5;7,5;0;NA
paula;429;12.74;7,5;0.8918;NACL
paula;429;0.188;7,5;0.01316;NIA
paula;429;0.238;7,5;0.01666;NIAEQ
paula;429;0.1;7,5;0.007;NT
paula;429;0.8;7,5;0.056;OA
paula;429;23.9;7,5;1.673;P
paula;429;0.6;7,5;0.042;PROT
paula;429;0.7;7,5;0.049;PSACNCS
paula;429;1350;7,5;94;QUERCE
paula;429;0;7,5;0;RETOL
paula;429;0.04;7,5;0.0028;RIBF
paula;429;0.5;7,5;0.035;SE
paula;429;0;7,5;0;STARCH
paula;429;20;7,5;1;STERT
paula;429;0.1;7,5;0.007;SUCS
paula;429;15.5;7,5;1.085;SUGAR
paula;429;0;7,5;0;SUGOH
paula;429;0.05;7,5;0.0035;THIA
paula;429;3;7,5;0;TRP
paula;429;2.7;7,5;0.189;VITA
paula;429;0;7,5;0;VITB12
paula;429;4.8;7,5;0.336;VITC
paula;429;0;7,5;0;VITD
paula;429;0.63;7,5;0.0441;VITE
paula;429;19;7,5;1;VITK
paula;429;0.04;7,5;0.0028;VITPYRID
paula;429;79.8;7,5;5.586;WATER
paula;429;0.07;7,5;0.0049;ZN
paula;465;0;19;0;ALC
paula;465;2.267;19;0.43073;ASH
paula;465;15.98;19;3.0362;CA
paula;465;0;19;0;CAROTENS
paula;465;0;19;0;CARTB
paula;465;1.413;19;0.26847;CHOAVL
paula;465;1.498;19;0.28462;CHOCDF
paula;465;64.5;19;12.255;CHOLE
paula;465;2.71;19;0.5149;CR
paula;465;0.2964;19;0.056316;CU
paula;465;950.46;19;180.5874;ENERC
paula;465;3673.881;19;698.03739;F16D0T
paula;465;6405.927;19;1217.12613;F18D1T
paula;465;1752.986;19;333.06734;F18D2CN6
paula;465;139.446;19;26.49474;F18D3N3
paula;465;94.217;19;17.90123;F20D4N6
paula;465;21.205;19;4.02895;F20D5N3
paula;465;39.812;19;7.56428;F22D6N3
paula;465;16.556;19;3.14564;FACIDCTG
paula;465;15.828;19;3.00732;FAFRE
paula;465;7.0592;19;1.341248;FAMCIS
paula;465;2.219;19;0.42161;FAPU
paula;465;0.2436;19;0.046284;FAPUN3
paula;465;1.891;19;0.35929;FAPUN6
paula;465;2.4193;19;0.459667;FAS18
paula;465;6.4218;19;1.220142;FASAT
paula;465;16.88;19;3.2072;FAT
paula;465;0.0075;19;0.001425;FATRN
paula;465;0.012;19;0.00228;FD
paula;465;5.514;19;1.04766;FE
paula;465;0.039;19;0.00741;FIBC
paula;465;0.02;19;0.0038;FIBINS
paula;465;0.039;19;0.00741;FIBT
paula;465;224.68;19;42.6892;FOL
paula;465;0;19;0;FRUS
paula;465;0;19;0;GALS
paula;465;0;19;0;GLUS
paula;465;2.25;19;0.4275;ID
paula;465;245.72;19;46.6868;K
paula;465;0.008;19;0.00152;LACS
paula;465;0;19;0;MALS
paula;465;20.126;19;3.82394;MG
paula;465;0.0684;19;0.012996;MN
paula;465;0.0353;19;0.006707;MO
paula;465;0;19;0;MYRIC
paula;465;637.06;19;121.0414;NA
paula;465;1623.23;19;308.4137;NACL
paula;465;4.44;19;0.8436;NIA
paula;465;7.026;19;1.33494;NIAEQ
paula;465;2.069;19;0.39311;NT
paula;465;0;19;0;OA
paula;465;165.6;19;31.464;P
paula;465;12.92;19;2.4548;PROT
paula;465;0.02;19;0.0038;PSACNCS
paula;465;0;19;0;QUERCE
paula;465;2436.67;19;462.9673;RETOL
paula;465;0.54;19;0.1026;RIBF
paula;465;17.097;19;3.24843;SE
paula;465;0.01;19;0.0019;STARCH
paula;465;1.18;19;0.2242;STERT
paula;465;0.999;19;0.18981;SUCS
paula;465;1.007;19;0.19133;SUGAR
paula;465;0;19;0;SUGOH
paula;465;0.4466;19;0.084854;THIA
paula;465;157;19;29;TRP
paula;465;2436.672;19;462.96768;VITA
paula;465;6.74;19;1.2806;VITB12
paula;465;3.68;19;0.6992;VITC
paula;465;0.357;19;0.06783;VITD
paula;465;0.338;19;0.06422;VITE
paula;465;1.376;19;0.26144;VITK
paula;465;0.32;19;0.0608;VITPYRID
paula;465;66.39;19;12.6141;WATER
paula;465;2.324;19;0.44156;ZN
